PROFILE_CODE,PROFILE_TYPE,ORGANIC_MATTER_to_ORGANIC_CARBON_RATIO,TOGVOC,CATEGORY_LEVEL_1_Generation_Mechanism,CATEGORY_LEVEL_2_Sector_Equipment
4786,GAS,,1.079810739,Combustion,Mobile; Onroad
4787,GAS,,1.046126485,Combustion,Mobile; Onroad
4788,GAS,,1.0369941,Combustion,Mobile; Onroad
4789,GAS,,1.042023659,Combustion,Mobile; Onroad
4790,GAS,,1.118999243,Combustion,Mobile; Onroad; Light Duty
4791,GAS,,1.632326841,Combustion,Mobile; Onroad; Light Duty
4792,GAS,,1.677662969,Combustion,Mobile; Onroad; Light Duty
4793,GAS,,1.189461827,Combustion,Mobile; Onroad; Light Duty
4794,GAS,,1.423814893,Combustion,Mobile; Onroad; Light Duty
4795,GAS,,1.531678677,Combustion,Mobile; Onroad; Light Duty
4796,GAS,,2.347496271,Combustion,Mobile; Onroad; Light Duty
4797,GAS,,1.619576931,Combustion,Mobile; Onroad; Light Duty
4798,GAS,,1.121741056,Combustion,Mobile; Onroad; Light Duty
4799,GAS,,2.203208447,Combustion,Mobile; Onroad; Light Duty
4800,GAS,,1.920689702,Combustion,Mobile; Onroad; Light Duty
4801,GAS,,1.193851352,Combustion,Mobile; Onroad; Light Duty
4802,GAS,,1.486692071,Combustion,Mobile; Onroad; Light Duty
4803,GAS,,1.74626863,Combustion,Mobile; Onroad; Light Duty
4804,GAS,,2.18781209,Combustion,Mobile; Onroad; Light Duty
4805,GAS,,1.62534225,Combustion,Mobile; Onroad; Light Duty
4840,PM,,,Combustion,Biomass Burning; Agriculture
4841,PM,,,Combustion,Biomass Burning; Agriculture
4842,PM,,,Combustion,Mobile; Onroad
4843,PM,,,Combustion,Mobile; Onroad
4844,PM,,,Combustion,Mobile; Onroad
4845,PM,,,Combustion,Mobile; Onroad
4846,PM,,,Combustion,Mobile; Onroad
4847,PM,,,Combustion,Mobile; Onroad
4848,PM,,,Combustion,Mobile; Onroad
4849,PM,,,Combustion,Mobile; Onroad
4850,PM,,,Combustion,Mobile; Onroad
4851,PM,,,Combustion,Mobile; Onroad
4852,PM,,,Combustion,Mobile; Onroad
4853,PM,,,Combustion,Mobile; Onroad
4854,PM,,,Combustion,Mobile; Onroad
4855,PM,,,Combustion,Mobile; Onroad
4856,PM,,,Combustion,Mobile; Onroad
4857,PM,,,Combustion,Mobile; Onroad
4858,PM,,,Combustion,Mobile; Onroad
4859,PM,,,Combustion,Mobile; Onroad
4860,PM,,,Combustion,Mobile; Onroad
4861,PM,,,Combustion,Mobile; Onroad
4862,PM,,,Combustion,Mobile; Onroad
4863,PM,,,Combustion,Mobile; Onroad
4864,PM,,,Combustion,Mobile; Onroad
4865,PM,,,Combustion,Mobile; Onroad
4866,PM,,,Combustion,Mobile; Onroad
4867,PM,,,Combustion,Mobile; Onroad
4868,PM,,,Combustion,Mobile; Onroad
4869,PM,,,Combustion,Mobile; Onroad
4870,PM,,,Combustion,Mobile; Onroad
4871,PM,,,Combustion,Mobile; Onroad
4872,PM,,,Combustion,Mobile; Onroad
4873,PM,,,Combustion,Mobile; Onroad
4874,PM,,,Combustion,Mobile; Onroad
4875,PM,,,Combustion,Mobile; Onroad
4876,PM,,,Combustion,Mobile; Onroad
4877,PM,,,Combustion,Mobile; Onroad
4878,PM,,,Combustion,Mobile; Onroad
4879,PM,,,Combustion,Mobile; Onroad
4880,PM,,,Combustion,Mobile; Onroad
4881,PM,,,Combustion,Mobile; Onroad
4882,PM,,,Combustion,Mobile; Onroad
4883,PM,,,Combustion,Mobile; Onroad
4884,PM,,,Combustion,Mobile; Onroad
4885,PM,,,Combustion,Mobile; Onroad
4886,PM,,,Combustion,Mobile; Onroad
4887,PM,,,Combustion,Mobile; Onroad
4888,PM,,,Combustion,Mobile; Onroad
4889,PM,,,Combustion,Mobile; Onroad
4890,PM,,,Combustion,Mobile; Onroad
4891,PM,,,Combustion,Mobile; Onroad
4892,PM,,,Combustion,Mobile; Onroad
4893,PM,,,Combustion,Mobile; Onroad
4894,PM,,,Combustion,Mobile; Onroad
4895,PM,,,Combustion,Mobile; Onroad; Light Duty
4896,PM,,,Combustion,Mobile; Onroad; Light Duty
4897,PM,,,Combustion,Mobile; Onroad; Light Duty
4898,PM,,,Combustion,Mobile; Onroad; Light Duty
4899,PM,,,Combustion,Mobile; Onroad; Light Duty
4900,PM,,,Combustion,Mobile; Onroad; Light Duty
4901,PM,,,Combustion,Mobile; Onroad; Light Duty
4902,PM,,,Combustion,Mobile; Onroad; Light Duty
4903,PM,,,Combustion,Mobile; Onroad; Light Duty
4904,PM,,,Combustion,Mobile; Onroad; Light Duty
4905,PM,,,Combustion,Mobile; Onroad; Light Duty
4906,PM,,,Combustion,Mobile; Onroad; Light Duty
4907,PM,,,Combustion,Mobile; Onroad; Light Duty
4908,PM,,,Combustion,Mobile; Onroad; Light Duty
4909,PM,,,Combustion,Mobile; Onroad; Light Duty
4910,PM,,,Combustion,Mobile; Onroad; Light Duty
4911,PM,,,Combustion,Mobile; Onroad; Light Duty
4912,PM,,,Combustion,Mobile; Onroad; Light Duty
4913,PM,,,Combustion,Mobile; Onroad; Light Duty
4914,PM,,,Combustion,Mobile; Onroad; Light Duty
4915,PM,,,Combustion,Mobile; Onroad; Light Duty
4916,PM,,,Combustion,Mobile; Onroad; Light Duty
4917,PM,,,Combustion,Mobile; Onroad; Light Duty
4918,PM,,,Combustion,Mobile; Onroad; Light Duty
4919,PM,,,Combustion,Mobile; Onroad; Light Duty
4920,PM,,,Combustion,Mobile; Onroad; Light Duty
4921,PM,,,Combustion,Mobile; Onroad; Light Duty
4922,PM,,,Combustion,Mobile; Onroad; Light Duty
4923,PM,,,Combustion,Mobile; Onroad; Light Duty
4924,PM,,,Combustion,Mobile; Onroad; Light Duty
4925,PM,,,Combustion,Mobile; Onroad; Light Duty
4926,PM,,,Combustion,Mobile; Onroad; Light Duty
4927,PM,,,Combustion,Mobile; Onroad; Light Duty
4928,PM,,,Combustion,Mobile; Onroad; Light Duty
4929,PM,,,Combustion,Mobile; Onroad; Light Duty
4930,PM,,,Combustion,Mobile; Onroad; Light Duty
4931,PM,,,Combustion,Mobile; Onroad; Light Duty
4932,PM,,,Combustion,Mobile; Onroad; Light Duty
4933,PM,,,Combustion,Mobile; Onroad; Light Duty
4934,PM,,,Combustion,Mobile; Onroad; Light Duty
4935,PM,,,Combustion,Mobile; Onroad; Light Duty
4936,PM,,,Combustion,Mobile; Onroad; Light Duty
4937,PM,,,Combustion,Mobile; Onroad; Light Duty
4938,PM,,,Combustion,Mobile; Onroad; Light Duty
4939,PM,,,Combustion,Mobile; Onroad; Light Duty
4940,PM,,,Combustion,Mobile; Onroad; Light Duty
4941,PM,,,Combustion,Mobile; Onroad; Light Duty
4942,PM,,,Combustion,Mobile; Onroad; Light Duty
4943,PM,,,Combustion,Mobile; Onroad
4944,PM,,,Combustion,Mobile; Onroad
4945,PM,,,Combustion,Mobile; Onroad
4946,PM,,,Combustion,Mobile; Onroad
4947,PM,,,Combustion,Mobile; Onroad
4948,PM,,,Combustion,Mobile; Onroad
4949,PM,,,Combustion,Mobile; Onroad
4950,PM,,,Combustion,Mobile; Onroad
4951,PM,,,Combustion,Mobile; Onroad
4952,PM,,,Combustion,Mobile; Onroad
4953,PM,,,Combustion,Mobile; Onroad
4954,PM,,,Combustion,Mobile; Onroad
4955,PM,,,Combustion,Mobile; Onroad
4956,PM,,,Combustion,Mobile; Onroad
4957,PM,,,Combustion,Mobile; Onroad
4958,PM,,,Combustion,Mobile; Onroad
4959,PM,,,Combustion,Mobile; Onroad
4960,PM,,,Combustion,Mobile; Onroad
4961,PM,,,Combustion,Mobile; Onroad
4962,PM,,,Combustion,Mobile; Onroad
4963,PM,,,Combustion,Mobile; Onroad
4964,PM,,,Combustion,Mobile; Onroad
4965,PM,,,Combustion,Mobile; Onroad
4966,PM,,,Combustion,Mobile; Onroad
4967,PM,,,Combustion,Mobile; Onroad
4968,PM,,,Combustion,Mobile; Onroad
4969,PM,,,Combustion,Mobile; Onroad
4970,PM,,,Combustion,Mobile; Onroad
4971,PM,,,Combustion,Mobile; Onroad
4972,PM,,,Combustion,Mobile; Onroad
4973,PM,,,Combustion,Mobile; Onroad
4974,PM,,,Combustion,Mobile; Onroad
4975,PM,,,Combustion,Mobile; Onroad
4976,PM,,,Combustion,Mobile; Onroad
4977,PM,,,Combustion,Mobile; Onroad
4978,PM,,,Combustion,Mobile; Onroad
4979,PM,,,Combustion,Mobile; Onroad
4980,PM,,,Combustion,Mobile; Onroad
4981,PM,,,Combustion,Mobile; Onroad
4982,PM,,,Combustion,Mobile; Onroad
4983,PM,,,Combustion,Mobile; Onroad
4984,PM,,,Combustion,Mobile; Onroad
4985,PM,,,Combustion,Mobile; Onroad
4986,PM,,,Combustion,Mobile; Onroad
4987,PM,,,Combustion,Mobile; Onroad
4988,PM,,,Combustion,Mobile; Onroad
4989,PM,,,Combustion,Mobile; Onroad
4990,PM,,,Combustion,Mobile; Onroad
4991,PM,,,Combustion,Mobile; Onroad
4992,PM,,,Combustion,Mobile; Onroad
4993,PM,,,Combustion,Mobile; Onroad
4994,PM,,,Combustion,Mobile; Onroad
4995,PM,,,Combustion,Mobile; Onroad
4996,PM,,,Combustion,Mobile; Onroad
4997,PM,,,Combustion,Mobile; Onroad
4998,PM,,,Combustion,Mobile; Onroad
4999,PM,,,Combustion,Mobile; Onroad
5000,PM,,,Combustion,Mobile; Onroad
5001,PM,,,Combustion,Mobile; Onroad
5002,PM,,,Combustion,Mobile; Onroad
5003,PM,,,Combustion,Mobile; Onroad
5004,PM,,,Combustion,Mobile; Onroad
5005,PM,,,Combustion,Mobile; Onroad
5006,PM,,,Combustion,Mobile; Onroad
5007,PM,,,Combustion,Mobile; Onroad
5008,PM,,,Dust,Mobile; Onroad
5009,PM,,,Dust,Mobile; Onroad
5010,PM,,,Dust,Mobile; Onroad
5011,PM,,,Dust,Mobile; Onroad
5012,PM,,,Dust,Mobile; Onroad
5013,PM,,,Dust,Mobile; Onroad
5014,PM,,,Dust,Mobile; Onroad
5015,PM,,,Dust,Mobile; Onroad
5016,PM,,,Dust,Mobile; Onroad
5017,PM,,,Combustion,Industrial
5018,PM,,,Combustion,Industrial
5019,PM,,,Combustion,Industrial
5020,PM,,,Combustion,Industrial
5021,PM,,,Combustion,Industrial
5022,PM,,,Combustion,Industrial
5023,PM,,,Combustion,Industrial
5024,PM,,,Combustion,Industrial
5025,PM,,,Combustion,Industrial
5026,PM,,,Combustion,Industrial
5027,PM,,,Combustion,Industrial
5028,PM,,,Combustion,Industrial
5029,PM,,,Combustion,Industrial
5030,PM,,,Combustion,Industrial
5031,PM,,,Combustion,Industrial
5032,PM,,,Combustion,Industrial
5033,PM,,,Combustion,Industrial
5034,PM,,,Combustion,Industrial
5035,PM,,,Combustion,Industrial
5036,PM,,,Combustion,Industrial
5037,PM,,,Combustion,Industrial
5038,PM,,,Combustion,Industrial
5039,PM,,,Combustion,Industrial
5040,PM,,,Combustion,Industrial
5041,PM,,,Combustion,Industrial
5042,PM,,,Combustion,Industrial
5043,PM,,,Combustion,Industrial
5045,PM,,,Combustion,Industrial
5046,PM,,,Combustion,Industrial
5047,PM,,,Combustion,Industrial
5048,PM,,,Combustion,Industrial
5049,PM,,,Combustion,Industrial
5050,PM,,,Combustion,Industrial
5051,PM,,,Combustion,Industrial
5052,PM,,,Combustion,Industrial
5053,PM,,,Combustion,Industrial
5055,PM,,,Combustion,Industrial
5056,PM,,,Combustion,Industrial
5057,PM,,,Combustion,Industrial
5058,PM,,,Combustion,Industrial
5059,PM,,,Combustion,Industrial
5060,PM,,,Combustion,Industrial
5061,PM,,,Combustion,Industrial
5062,PM,,,Combustion,Industrial
5063,PM,,,Combustion,Industrial
5064,PM,,,Combustion,Industrial
5065,PM,,,Combustion,Industrial
5066,PM,,,Combustion,Industrial
5067,PM,,,Combustion,Industrial
5068,PM,,,Combustion,Industrial
5069,PM,,,Combustion,Industrial
5070,PM,,,Combustion,Industrial
5071,PM,,,Combustion,Industrial
5072,PM,,,Combustion,Industrial
5073,PM,,,Combustion,Industrial
5074,PM,,,Combustion,Industrial
5075,PM,,,Combustion,Industrial
5077,PM,,,Combustion,Industrial
5078,PM,,,Combustion,Industrial
5079,PM,,,Combustion,Industrial
5081,PM,,,Combustion,Industrial
5082,PM,,,Combustion,Industrial
5083,PM,,,Combustion,Industrial
5084,PM,,,Combustion,Industrial
5085,PM,,,Combustion,Industrial
5086,PM,,,Combustion,Industrial
5087,PM,,,Combustion,Industrial
5088,PM,,,Combustion,Industrial
5089,PM,,,Combustion,Industrial
5090,PM,,,Combustion,Industrial
5091,PM,,,Combustion,Industrial
5092,PM,,,Combustion,Industrial
5093,PM,,,Combustion,Industrial
5094,PM,,,Combustion,Industrial
5095,PM,,,Combustion,Industrial
5096,PM,,,Combustion,Industrial
5097,PM,,,Combustion,Industrial
5098,PM,,,Combustion,Industrial
5099,PM,,,Combustion,Industrial
5100,PM,,,Combustion,Industrial
5101,PM,,,Combustion,Industrial
5102,PM,,,Combustion,Industrial
5103,PM,,,Combustion,Industrial
5104,PM,,,Combustion,Industrial
5105,PM,,,Combustion,Industrial
5106,PM,,,Combustion,Industrial
5107,PM,,,Combustion,Industrial
5108,PM,,,Combustion,Industrial
5109,PM,,,Combustion,Industrial
5110,PM,,,Combustion,Industrial
5111,PM,,,Combustion,Industrial
5112,PM,,,Combustion,Industrial
5113,PM,,,Combustion,Industrial
5114,PM,,,Combustion,Industrial
5115,PM,,,Combustion,Industrial
5116,PM,,,Combustion,Industrial
5117,PM,,,Combustion,Industrial
5118,PM,,,Combustion,Industrial
5119,PM,,,Combustion,Industrial
5120,PM,,,Combustion,Industrial
5121,PM,,,Combustion,Industrial
5122,PM,,,Combustion,Industrial
5123,PM,,,Combustion,Industrial
5124,PM,,,Combustion,Industrial
5125,PM,,,Combustion,Industrial
5126,PM,,,Combustion,Industrial
5127,PM,,,Combustion,Industrial
5128,PM,,,Combustion,Industrial
5129,PM,,,Combustion,Industrial
5130,PM,,,Combustion,Industrial
5131,PM,,,Combustion,Industrial
5132,PM,,,Combustion,Industrial
5133,PM,,,Combustion,Industrial
5135,PM,,,Combustion,Industrial
5136,PM,,,Combustion,Industrial
5137,PM,,,Combustion,Industrial
5138,PM,,,Combustion,Industrial
5139,PM,,,Combustion,Industrial
5140,PM,,,Combustion,Industrial
5141,PM,,,Combustion,Industrial
5142,PM,,,Combustion,Industrial
5143,PM,,,Combustion,Industrial
5144,PM,,,Combustion,Industrial
5145,PM,,,Combustion,Industrial
5146,PM,,,Combustion,Industrial
5147,PM,,,Combustion,Industrial
5148,PM,,,Combustion,Industrial
5149,PM,,,Combustion,Industrial
5150,PM,,,Combustion,Industrial
5151,PM,,,Combustion,Industrial
5152,PM,,,Combustion,Industrial
5153,PM,,,Combustion,Industrial
5154,PM,,,Combustion,Industrial
5155,PM,,,Combustion,Industrial
5156,PM,,,Combustion,Industrial
5157,PM,,,Combustion,Industrial
5159,PM,,,Combustion,Industrial
5160,PM,,,Combustion,Industrial
5161,PM,,,Combustion,Industrial
5162,PM,,,Combustion,Industrial
5163,PM,,,Combustion,Industrial
5164,PM,,,Combustion,Industrial
5165,PM,,,Combustion,Industrial
5166,PM,,,Combustion,Industrial
5167,PM,,,Combustion,Industrial
5168,PM,,,Combustion,Industrial
5169,PM,,,Combustion,Industrial
5170,PM,,,Combustion,Industrial
5171,PM,,,Combustion,Industrial
5172,PM,,,Combustion,Industrial
5173,PM,,,Combustion,Industrial
5174,PM,,,Combustion,Industrial
5175,PM,,,Combustion,Industrial
5176,PM,,,Combustion,Industrial
5177,PM,,,Combustion,Industrial
5178,PM,,,Combustion,Industrial
5180,PM,,,Combustion,Industrial
5181,PM,,,Combustion,Industrial
5182,PM,,,Combustion,Industrial
5183,PM,,,Combustion,Industrial
5184,PM,,,Combustion,Industrial
5185,PM,,,Combustion,Industrial
5186,PM,,,Combustion,Industrial
5187,PM,,,Combustion,Industrial
5188,PM,,,Combustion,Industrial
5189,PM,,,Combustion,Industrial
5190,PM,,,Combustion,Industrial
5191,PM,,,Combustion,Industrial
5192,PM,,,Combustion,Industrial
5193,PM,,,Combustion,Industrial
5194,PM,,,Combustion,Industrial
5195,PM,,,Combustion,Industrial
5196,PM,,,Combustion,Industrial
5197,PM,,,Combustion,Industrial
5198,PM,,,Combustion,Industrial
5199,PM,,,Combustion,Industrial
5200,PM,,,Combustion,Industrial
5201,PM,,,Combustion,Industrial
5202,PM,,,Combustion,Industrial
5203,PM,,,Combustion,Industrial
5204,PM,,,Combustion,Industrial
5206,PM,,,Combustion,Industrial
5207,PM,,,Combustion,Industrial
5208,PM,,,Combustion,Industrial
5209,PM,,,Combustion,Industrial
5210,PM,,,Combustion,Industrial
5211,PM,,,Combustion,Industrial
5212,PM,,,Combustion,Industrial
5213,PM,,,Combustion,Industrial
5214,PM,,,Combustion,Industrial
5215,PM,,,Combustion,Industrial
5216,PM,,,Combustion,Industrial
5217,PM,,,Combustion,Industrial
5218,PM,,,Combustion,Industrial
5219,PM,,,Combustion,Industrial
5220,PM,,,Combustion,Industrial
5221,PM,,,Combustion,Industrial
5222,PM,,,Combustion,Industrial
5223,PM,,,Combustion,Industrial
5224,PM,,,Combustion,Industrial
5225,PM,,,Combustion,Industrial
5226,PM,,,Combustion,Industrial
5227,PM,,,Combustion,Industrial
5228,PM,,,Combustion,Industrial
5229,PM,,,Combustion,Industrial
5230,PM,,,Combustion,Industrial
5231,PM,,,Combustion,Industrial
5232,PM,,,Combustion,Industrial
5233,PM,,,Combustion,Industrial
5234,PM,,,Combustion,Industrial
5235,PM,,,Combustion,Industrial
5236,PM,,,Combustion,Industrial
5237,PM,,,Combustion,Industrial
5238,PM,,,Combustion,Industrial
5239,PM,,,Combustion,Industrial
5240,PM,,,Combustion,Industrial
5241,PM,,,Combustion,Industrial
5242,PM,,,Combustion,Industrial
5243,PM,,,Combustion,Industrial
5244,PM,,,Combustion,Industrial
5245,PM,,,Combustion,Industrial
5246,PM,,,Combustion,Industrial
5247,PM,,,Combustion,Industrial
5248,PM,,,Combustion,Industrial
5249,PM,,,Combustion,Industrial
5250,PM,,,Combustion,Industrial
5251,PM,,,Combustion,Industrial
5252,PM,,,Combustion,Industrial
5253,PM,,,Combustion,Industrial
5254,PM,,,Combustion,Industrial
5255,PM,,,Combustion,Industrial
5256,PM,,,Combustion,Industrial
5257,PM,,,Combustion,Industrial
5258,PM,,,Combustion,Industrial
5259,PM,,,Combustion,Industrial
5260,PM,,,Combustion,Industrial
5261,PM,,,Combustion,Industrial
5262,PM,,,Combustion,Industrial
5263,PM,,,Combustion,Industrial
5264,PM,,,Combustion,Industrial
5265,PM,,,Combustion,Industrial
5266,PM,,,Combustion,Industrial
5267,PM,,,Combustion,Industrial
5268,PM,,,Combustion,Industrial
5269,PM,,,Combustion,Industrial
5270,PM,,,Combustion,Industrial
5271,OTHER,,,Combustion,Mobile; Onroad
5272,OTHER,,,Combustion,Mobile; Onroad
5273,OTHER,,,Combustion,Mobile; Onroad
5274,OTHER,,,Combustion,Mobile; Onroad
5275,OTHER,,,Combustion,Mobile; Onroad
5276,OTHER,,,Combustion,Mobile; Onroad
5277,OTHER,,,Combustion,Mobile; Onroad
5278,OTHER,,,Combustion,Mobile; Onroad
5279,OTHER,,,Combustion,Mobile; Onroad
5280,OTHER,,,Combustion,Mobile; Onroad
5281,OTHER,,,Combustion,Mobile; Onroad
5282,OTHER,,,Combustion,Mobile; Onroad
5283,OTHER,,,Combustion,Mobile; Onroad
5284,OTHER,,,Combustion,Mobile; Onroad
5285,OTHER,,,Combustion,Mobile; Onroad
5286,OTHER,,,Combustion,Mobile; Onroad
5287,OTHER,,,Combustion,Mobile; Onroad
5288,OTHER,,,Combustion,Mobile; Onroad
5289,OTHER,,,Combustion,Mobile; Nonroad
5290,OTHER,,,Combustion,Mobile; Nonroad
5291,OTHER,,,Combustion,Mobile; Marine
5292,PM,,,Combustion,Mobile; Onroad
5293,PM,,,Combustion,Mobile; Onroad
5294,PM,,,Combustion,Mobile; Onroad
5295,GAS,,1.018606067,Combustion,Mobile; Onroad
5303,PM,,,Combustion,Mobile; Onroad
5304,PM,,,Combustion,Mobile; Onroad
5305,PM,,,Combustion,Mobile; Onroad
5306,PM,,,Combustion,Mobile; Onroad
5307,PM,,,Combustion,Mobile; Onroad
5308,PM,,,Combustion,Mobile; Onroad
5309,PM,,,Combustion,Mobile; Onroad
5310,PM,,,Combustion,Mobile; Onroad
5311,PM,,,Combustion,Mobile; Onroad
5312,PM,,,Combustion,Mobile; Onroad
5313,PM,,,Combustion,Mobile; Onroad
5314,PM,,,Combustion,Mobile; Onroad
5315,PM,,,Combustion,Mobile; Onroad
5316,PM,,,Combustion,Mobile; Onroad
5317,PM,,,Combustion,Mobile; Onroad
5318,PM,,,Combustion,Mobile; Onroad
5319,PM,,,Combustion,Mobile; Onroad
5320,PM,,,Combustion,Mobile; Onroad
5321,PM,,,Combustion,Mobile; Onroad
5322,PM,,,Combustion,Mobile; Onroad
5323,PM,,,Combustion,Mobile; Aircraft
5324,PM,,,Combustion,Mobile; Aircraft
5325,PM,,,Combustion,Mobile; Aircraft
5326,PM,,,Combustion,Mobile; Aircraft
5327,PM,,,Combustion,Mobile; Aircraft
5328,GAS,,1.162747622,Combustion,Mobile; Onroad
5329,GAS,,1.674708843,Combustion,Mobile; Onroad
5330,GAS,,1.591021061,Combustion,Mobile; Onroad; Light Duty
5331,GAS,,1.576967597,Combustion,Mobile; Onroad; Light Duty
5332,GAS,,1.222213268,Combustion,Mobile; Onroad; Light Duty
5333,GAS,,2.152932882,Combustion,Mobile; Onroad; Light Duty
5334,GAS,,1.167984962,Combustion,Mobile; Onroad
5335,GAS,,1.486099839,Combustion,Mobile; Onroad
5336,GAS,,1.743046165,Combustion,Mobile; Onroad; Light Duty
5337,GAS,,1.470488906,Combustion,Mobile; Onroad; Light Duty
5338,GAS,,1.221243143,Combustion,Mobile; Onroad; Light Duty
5339,GAS,,1.941287041,Combustion,Mobile; Onroad; Light Duty
5340,GAS,,1.125310898,Combustion,Mobile; Onroad
5341,GAS,,1.392359495,Combustion,Mobile; Onroad
5342,GAS,,1.694619894,Combustion,Mobile; Onroad; Light Duty
5343,GAS,,1.543190598,Combustion,Mobile; Onroad; Light Duty
5344,GAS,,1.176658511,Combustion,Mobile; Onroad; Light Duty
5345,GAS,,1.930284142,Combustion,Mobile; Onroad; Light Duty
5346,GAS,,1.15339601,Combustion,Mobile; Onroad
5347,GAS,,1.751798868,Combustion,Mobile; Onroad
5348,GAS,,1.763223171,Combustion,Mobile; Onroad; Light Duty
5349,GAS,,2.451478958,Combustion,Mobile; Onroad; Light Duty
5350,GAS,,1.22341764,Combustion,Mobile; Onroad; Light Duty
5351,GAS,,2.119785786,Combustion,Mobile; Onroad; Light Duty
5352,GAS,,1.303180575,Combustion,Mobile; Onroad
5353,GAS,,3.07991147,Combustion,Mobile; Onroad
5354,GAS,,2.145898104,Combustion,Mobile; Onroad; Light Duty
5355,GAS,,2.64763546,Combustion,Mobile; Onroad; Light Duty
5356,GAS,,1.58525157,Combustion,Mobile; Onroad; Light Duty
5357,GAS,,1.950386405,Combustion,Mobile; Onroad; Light Duty
5358,GAS,,1.157903671,Combustion,Mobile; Onroad
5359,GAS,,3.894267797,Combustion,Mobile; Onroad
5360,GAS,,1.684562564,Combustion,Mobile; Onroad; Light Duty
5361,GAS,,2.461153507,Combustion,Mobile; Onroad; Light Duty
5362,GAS,,1.345583558,Combustion,Mobile; Onroad; Light Duty
5363,GAS,,1.898738265,Combustion,Mobile; Onroad; Light Duty
5364,GAS,,1.181377769,Combustion,Mobile; Onroad
5365,GAS,,2.772230864,Combustion,Mobile; Onroad
5366,GAS,,2.071974516,Combustion,Mobile; Onroad; Light Duty
5367,GAS,,3.870055676,Combustion,Mobile; Onroad; Light Duty
5368,GAS,,1.384215951,Combustion,Mobile; Onroad; Light Duty
5369,GAS,,1.865727901,Combustion,Mobile; Onroad; Light Duty
5370,GAS,,1.174762249,Combustion,Mobile; Onroad
5371,GAS,,3.454018116,Combustion,Mobile; Onroad
5372,GAS,,3.035107374,Combustion,Mobile; Onroad; Light Duty
5373,GAS,,5.420986176,Combustion,Mobile; Onroad; Light Duty
5374,GAS,,1.409706473,Combustion,Mobile; Onroad; Light Duty
5375,GAS,,2.138794184,Combustion,Mobile; Onroad; Light Duty
5376,GAS,,1.086220026,Combustion,Mobile; Onroad
5377,GAS,,1,Combustion,Mobile; Onroad
5378,GAS,,1.296447635,Combustion,Mobile; Onroad; Light Duty
5379,GAS,,1,Combustion,Mobile; Onroad; Light Duty
5380,GAS,,1.128867149,Combustion,Mobile; Onroad; Light Duty
5381,GAS,,1.500558257,Combustion,Mobile; Onroad; Light Duty
5382,GAS,,1.102811217,Combustion,Mobile; Onroad
5383,GAS,,1.060971618,Combustion,Mobile; Onroad
5384,GAS,,1.35362494,Combustion,Mobile; Onroad; Light Duty
5385,GAS,,1.03395164,Combustion,Mobile; Onroad; Light Duty
5386,GAS,,1.12711966,Combustion,Mobile; Onroad; Light Duty
5387,GAS,,1.710194588,Combustion,Mobile; Onroad; Light Duty
5388,GAS,,1.104619741,Combustion,Mobile; Onroad
5389,GAS,,1.069467068,Combustion,Mobile; Onroad
5390,GAS,,1.344583631,Combustion,Mobile; Onroad; Light Duty
5391,GAS,,1.008759379,Combustion,Mobile; Onroad; Light Duty
5392,GAS,,1.132045984,Combustion,Mobile; Onroad; Light Duty
5393,GAS,,1.676812291,Combustion,Mobile; Onroad; Light Duty
5394,GAS,,1.108506203,Combustion,Mobile; Onroad
5395,GAS,,1.278862,Combustion,Mobile; Onroad
5396,GAS,,1.432277203,Combustion,Mobile; Onroad; Light Duty
5397,GAS,,1.038442016,Combustion,Mobile; Onroad; Light Duty
5398,GAS,,1.137911677,Combustion,Mobile; Onroad; Light Duty
5399,GAS,,1.427816033,Combustion,Mobile; Onroad; Light Duty
5400,GAS,,1.123308182,Combustion,Mobile; Onroad
5401,GAS,,1.022424459,Combustion,Mobile; Onroad
5402,GAS,,1.261172056,Combustion,Mobile; Onroad; Light Duty
5403,GAS,,1.614854574,Combustion,Mobile; Onroad; Light Duty
5404,GAS,,1.129867554,Combustion,Mobile; Onroad; Light Duty
5405,GAS,,1.580248833,Combustion,Mobile; Onroad; Light Duty
5414,GAS,,1.313471794,Combustion,Mobile; Onroad; Light Duty
5415,GAS,,1.110853553,Combustion,Mobile; Onroad; Light Duty
5416,GAS,,1.131042719,Combustion,Mobile; Onroad; Light Duty
5417,GAS,,1.550837278,Combustion,Mobile; Onroad; Light Duty
5418,GAS,,1.234020591,Combustion,Mobile; Onroad
5419,GAS,,1.009967327,Combustion,Mobile; Onroad
5420,GAS,,1.453287482,Combustion,Mobile; Onroad; Light Duty
5421,GAS,,1.02477169,Combustion,Mobile; Onroad; Light Duty
5422,GAS,,1.242601514,Combustion,Mobile; Onroad; Light Duty
5423,GAS,,1.665467978,Combustion,Mobile; Onroad; Light Duty
5424,GAS,,1.11166656,Combustion,Mobile; Onroad
5425,GAS,,1.036198378,Combustion,Mobile; Onroad
5426,GAS,,1.585619092,Combustion,Mobile; Onroad; Light Duty
5427,GAS,,1.000369549,Combustion,Mobile; Onroad; Light Duty
5428,GAS,,1.132461905,Combustion,Mobile; Onroad; Light Duty
5429,GAS,,1.525690913,Combustion,Mobile; Onroad; Light Duty
5430,GAS,,1.102392673,Combustion,Mobile; Onroad
5431,GAS,,1.002162814,Combustion,Mobile; Onroad
5432,GAS,,2.443154573,Combustion,Mobile; Onroad; Light Duty
